order_id,customer_id,product_id,product_name,category,region,order_date,quantity,unit_price,discount_pct,total_amount,cost,profit,payment_method,status
ORD04276,CUST0191,PROD011,Classic White Shirt,Clothing,Central,2024-07-25,3,44.95,15.0,114.63,45,69.63,Credit Card,Shipped
ORD04277,CUST0032,PROD026,Plant Pot Set x3,Home & Garden,Central,2023-08-20,5,38.11,0.0,190.55,70,120.55,Bank Transfer,Delivered
ORD04278,CUST0089,PROD043,Data Science Handbook,Books,South,2022-09-04,1,68.77,10.0,61.89,18,43.89,Bank Transfer,Delivered
ORD04279,CUST0460,PROD013,Casual Sneakers,Clothing,Central,2023-11-17,2,90.6,5.0,172.13,80,92.13,PayPal,Processing
ORD04280,CUST0220,PROD012,Denim Jeans Slim,Clothing,Central,2022-05-28,3,83.4,5.0,237.7,84,153.7,PayPal,Cancelled
ORD04281,CUST0350,PROD039,Pull-Up Bar,Sports,West,2024-04-05,4,55.32,5.0,210.23,88,122.23,Debit Card,Cancelled
ORD04282,CUST0288,PROD039,Pull-Up Bar,Sports,South,2022-01-17,1,55.72,0.0,55.72,22,33.72,PayPal,Shipped
ORD04283,CUST0309,PROD062,Tire Inflator Auto,Automotive,Central,2023-01-12,1,48.02,5.0,45.61,18,27.61,Debit Card,Processing
ORD04284,CUST0308,PROD041,Business Analytics Guide,Books,West,2022-06-25,3,45.68,15.0,116.49,36,80.49,Debit Card,Delivered
ORD04285,CUST0475,PROD015,Sport T-Shirt,Clothing,East,2023-07-30,2,32.38,0.0,64.77,24,40.77,Cash,Processing
ORD04286,CUST0487,PROD070,Car Wax Premium,Automotive,West,2023-03-17,3,29.52,10.0,79.72,30,49.72,Debit Card,Delivered
ORD04287,CUST0462,PROD009,USB-C Hub 7-in-1,Electronics,North,2024-04-20,5,53.68,15.0,228.12,100,128.12,Cash,Processing
ORD04288,CUST0493,PROD004,Bluetooth Speaker,Electronics,North,2024-06-11,1,97.1,20.0,77.68,35,42.68,Cash,Returned
ORD04289,CUST0495,PROD002,Wireless Headphones,Electronics,West,2023-07-17,1,210.69,0.0,210.69,80,130.69,PayPal,Delivered
ORD04290,CUST0162,PROD025,Blender Pro 1000W,Home & Garden,East,2022-05-28,3,95.59,5.0,272.44,105,167.44,Debit Card,Delivered
ORD04291,CUST0252,PROD015,Sport T-Shirt,Clothing,Central,2024-12-15,4,34.3,15.0,116.63,48,68.63,Bank Transfer,Delivered
ORD04292,CUST0217,PROD012,Denim Jeans Slim,Clothing,North,2023-12-10,3,75.23,5.0,214.4,84,130.4,Credit Card,Delivered
ORD04293,CUST0046,PROD039,Pull-Up Bar,Sports,East,2022-11-12,4,49.95,5.0,189.81,88,101.81,Bank Transfer,Cancelled
ORD04294,CUST0335,PROD012,Denim Jeans Slim,Clothing,Central,2024-04-05,2,78.93,0.0,157.87,56,101.87,PayPal,Shipped
ORD04295,CUST0002,PROD021,Robot Vacuum Cleaner,Home & Garden,Central,2024-03-20,3,306.42,0.0,919.25,420,499.25,Credit Card,Delivered
ORD04296,CUST0202,PROD015,Sport T-Shirt,Clothing,South,2022-11-10,5,37.25,0.0,186.24,60,126.24,Bank Transfer,Delivered
ORD04297,CUST0161,PROD070,Car Wax Premium,Automotive,East,2022-11-11,5,27.24,0.0,136.2,50,86.2,Debit Card,Returned
ORD04298,CUST0020,PROD033,Dumbbell Set 20kg,Sports,Central,2024-01-02,3,92.96,20.0,223.11,126,97.11,Debit Card,Delivered
ORD04299,CUST0089,PROD049,Entrepreneurship Now,Books,South,2022-02-10,4,35.67,20.0,114.14,36,78.14,PayPal,Delivered
ORD04300,CUST0254,PROD019,Running Shorts,Clothing,Central,2022-07-02,2,41.04,5.0,77.98,30,47.98,PayPal,Delivered
ORD04301,CUST0441,PROD064,Seat Covers Set,Automotive,East,2024-01-30,4,78.65,10.0,283.13,128,155.13,PayPal,Delivered
ORD04302,CUST0003,PROD039,Pull-Up Bar,Sports,South,2024-03-20,1,54.4,10.0,48.96,22,26.96,Credit Card,Processing
ORD04303,CUST0038,PROD031,Yoga Mat Premium,Sports,North,2023-12-05,1,46.5,10.0,41.85,18,23.85,Cash,Cancelled
ORD04304,CUST0174,PROD018,Polo Shirt Premium,Clothing,Central,2024-10-30,1,64.43,0.0,64.43,22,42.43,PayPal,Delivered
ORD04305,CUST0031,PROD036,Gym Gloves,Sports,North,2023-07-22,3,22.98,0.0,68.94,27,41.94,Cash,Processing
ORD04306,CUST0194,PROD049,Entrepreneurship Now,Books,Central,2023-11-26,2,37.24,5.0,70.76,18,52.76,PayPal,Shipped
ORD04307,CUST0466,PROD005,"4K Monitor 27""",Electronics,North,2022-12-31,5,473.34,20.0,1893.36,1100,793.36,Debit Card,Delivered
ORD04308,CUST0500,PROD021,Robot Vacuum Cleaner,Home & Garden,South,2023-11-20,5,297.56,5.0,1413.4,700,713.4,Bank Transfer,Delivered
ORD04309,CUST0066,PROD035,Running Shoes Pro,Sports,West,2024-02-16,3,131.12,0.0,393.37,165,228.37,Bank Transfer,Delivered
ORD04310,CUST0254,PROD036,Gym Gloves,Sports,Central,2023-10-30,3,26.13,0.0,78.38,27,51.38,Debit Card,Shipped
ORD04311,CUST0456,PROD018,Polo Shirt Premium,Clothing,Central,2023-09-19,2,71.29,5.0,135.45,44,91.45,Cash,Delivered
ORD04312,CUST0123,PROD007,Mechanical Keyboard,Electronics,South,2024-10-05,1,124.78,5.0,118.54,52,66.54,Cash,Delivered
ORD04313,CUST0376,PROD008,Webcam HD 1080p,Electronics,North,2022-10-16,1,73.55,0.0,73.55,25,48.55,Cash,Cancelled
ORD04314,CUST0050,PROD062,Tire Inflator Auto,Automotive,East,2022-04-21,4,44.14,15.0,150.09,72,78.09,Debit Card,Delivered
ORD04315,CUST0280,PROD029,Throw Blanket Soft,Home & Garden,North,2022-08-19,3,51.82,10.0,139.9,60,79.9,Bank Transfer,Delivered
ORD04316,CUST0487,PROD017,Formal Trousers,Clothing,West,2022-04-15,1,82.05,0.0,82.05,35,47.05,PayPal,Delivered
ORD04317,CUST0221,PROD037,Jump Rope Speed,Sports,Central,2023-04-14,3,19.44,0.0,58.31,21,37.31,Debit Card,Shipped
ORD04318,CUST0156,PROD052,Organic Green Tea 100g,Food & Beverage,East,2023-06-22,5,17.94,0.0,89.71,25,64.71,PayPal,Cancelled
ORD04319,CUST0209,PROD005,"4K Monitor 27""",Electronics,North,2024-08-17,5,435.31,0.0,2176.54,1100,1076.54,Credit Card,Delivered
ORD04320,CUST0468,PROD049,Entrepreneurship Now,Books,West,2023-07-08,4,34.62,5.0,131.57,36,95.57,Cash,Delivered
ORD04321,CUST0276,PROD041,Business Analytics Guide,Books,North,2024-02-06,4,42.43,15.0,144.25,48,96.25,PayPal,Delivered
ORD04322,CUST0224,PROD024,Electric Kettle 1.7L,Home & Garden,South,2022-10-24,5,47.69,0.0,238.47,90,148.47,PayPal,Delivered
ORD04323,CUST0121,PROD059,Energy Drink Pack x24,Food & Beverage,West,2023-12-06,4,36.73,0.0,146.91,48,98.91,Bank Transfer,Delivered
ORD04324,CUST0397,PROD020,Knit Sweater,Clothing,South,2024-10-24,1,77.3,5.0,73.44,30,43.44,Credit Card,Delivered
ORD04325,CUST0066,PROD066,Car Vacuum Cleaner,Automotive,West,2024-12-23,3,56.41,0.0,169.23,66,103.23,Debit Card,Delivered
ORD04326,CUST0497,PROD025,Blender Pro 1000W,Home & Garden,North,2023-05-04,2,93.3,15.0,158.61,70,88.61,PayPal,Delivered
ORD04327,CUST0493,PROD016,Leather Belt,Clothing,North,2023-09-08,1,44.69,0.0,44.69,18,26.69,Bank Transfer,Processing
ORD04328,CUST0353,PROD070,Car Wax Premium,Automotive,West,2024-06-29,1,26.63,5.0,25.29,10,15.29,Cash,Delivered
ORD04329,CUST0298,PROD001,Laptop Pro 15,Electronics,South,2023-05-18,3,1109.88,0.0,3329.63,2250,1079.63,PayPal,Delivered
ORD04330,CUST0271,PROD065,Jump Starter Pack,Automotive,South,2022-03-27,5,92.79,5.0,440.75,190,250.75,PayPal,Delivered
ORD04331,CUST0317,PROD067,Steering Wheel Cover,Automotive,North,2024-04-04,1,26.81,0.0,26.81,11,15.81,Debit Card,Shipped
ORD04332,CUST0009,PROD039,Pull-Up Bar,Sports,South,2024-03-06,1,49.71,5.0,47.23,22,25.23,PayPal,Shipped
ORD04333,CUST0459,PROD008,Webcam HD 1080p,Electronics,North,2022-03-05,1,72.56,5.0,68.93,25,43.93,Credit Card,Cancelled
ORD04334,CUST0378,PROD008,Webcam HD 1080p,Electronics,South,2024-07-31,5,73.01,0.0,365.05,125,240.05,Cash,Delivered
ORD04335,CUST0119,PROD025,Blender Pro 1000W,Home & Garden,East,2024-06-04,5,83.27,10.0,374.72,175,199.72,PayPal,Delivered
ORD04336,CUST0071,PROD021,Robot Vacuum Cleaner,Home & Garden,West,2022-07-20,4,323.15,0.0,1292.6,560,732.6,Credit Card,Shipped
ORD04337,CUST0452,PROD017,Formal Trousers,Clothing,North,2024-01-18,5,94.53,0.0,472.63,175,297.63,Cash,Processing
ORD04338,CUST0335,PROD009,USB-C Hub 7-in-1,Electronics,Central,2024-05-18,4,57.84,0.0,231.37,80,151.37,PayPal,Returned
ORD04339,CUST0225,PROD054,Mixed Nuts 500g,Food & Beverage,East,2024-05-27,4,26.4,0.0,105.6,32,73.6,PayPal,Shipped
ORD04340,CUST0251,PROD063,Car Phone Mount,Automotive,North,2024-04-14,1,24.95,5.0,23.7,9,14.7,Debit Card,Delivered
ORD04341,CUST0394,PROD041,Business Analytics Guide,Books,South,2023-03-16,3,47.51,0.0,142.54,36,106.54,Debit Card,Processing
ORD04342,CUST0309,PROD070,Car Wax Premium,Automotive,Central,2022-08-07,2,28.63,0.0,57.26,20,37.26,PayPal,Delivered
ORD04343,CUST0406,PROD029,Throw Blanket Soft,Home & Garden,North,2024-08-16,3,51.31,15.0,130.85,60,70.85,PayPal,Returned
ORD04344,CUST0266,PROD070,Car Wax Premium,Automotive,South,2023-04-10,4,27.47,15.0,93.39,40,53.39,Debit Card,Delivered
ORD04345,CUST0151,PROD001,Laptop Pro 15,Electronics,North,2024-04-27,4,1264.47,0.0,5057.88,3000,2057.88,PayPal,Delivered
ORD04346,CUST0212,PROD068,Car Air Freshener x5,Automotive,West,2022-02-15,2,15.61,20.0,24.98,10,14.98,Credit Card,Shipped
ORD04347,CUST0082,PROD060,Collagen Powder 300g,Food & Beverage,Central,2024-07-23,2,47.74,20.0,76.39,32,44.39,Bank Transfer,Processing
ORD04348,CUST0206,PROD022,Air Purifier Pro,Home & Garden,East,2022-11-11,4,265.15,10.0,954.55,440,514.55,Debit Card,Returned
ORD04349,CUST0390,PROD062,Tire Inflator Auto,Automotive,South,2023-12-03,2,49.04,15.0,83.36,36,47.36,Bank Transfer,Delivered
ORD04350,CUST0114,PROD052,Organic Green Tea 100g,Food & Beverage,South,2024-08-22,5,19.61,15.0,83.32,25,58.32,Credit Card,Delivered
ORD04351,CUST0311,PROD047,Machine Learning A-Z,Books,North,2024-11-03,5,70.42,10.0,316.89,100,216.89,Credit Card,Delivered
ORD04352,CUST0459,PROD047,Machine Learning A-Z,Books,North,2022-09-16,2,78.58,20.0,125.73,40,85.73,Debit Card,Delivered
ORD04353,CUST0466,PROD052,Organic Green Tea 100g,Food & Beverage,North,2022-12-07,3,19.32,20.0,46.37,15,31.37,Bank Transfer,Delivered
ORD04354,CUST0206,PROD044,Marketing Strategy,Books,East,2022-08-10,5,37.92,15.0,161.15,50,111.15,Cash,Delivered
ORD04355,CUST0473,PROD039,Pull-Up Bar,Sports,East,2022-10-28,3,58.41,20.0,140.18,66,74.18,PayPal,Delivered
ORD04356,CUST0253,PROD057,Granola Bars x12,Food & Beverage,South,2023-10-15,4,24.04,15.0,81.74,28,53.74,PayPal,Delivered
ORD04357,CUST0059,PROD054,Mixed Nuts 500g,Food & Beverage,Central,2024-02-02,2,22.47,15.0,38.2,16,22.2,PayPal,Delivered
ORD04358,CUST0464,PROD030,Garden Hose 50ft,Home & Garden,West,2022-06-06,1,65.27,20.0,52.22,28,24.22,Cash,Shipped
ORD04359,CUST0226,PROD038,Foam Roller,Sports,South,2023-12-03,1,33.0,5.0,31.35,12,19.35,Debit Card,Delivered
ORD04360,CUST0002,PROD047,Machine Learning A-Z,Books,Central,2022-02-07,3,66.88,0.0,200.64,60,140.64,Cash,Processing
ORD04361,CUST0221,PROD053,Protein Powder Vanilla,Food & Beverage,Central,2022-07-25,5,51.88,20.0,207.52,100,107.52,Bank Transfer,Delivered
ORD04362,CUST0443,PROD012,Denim Jeans Slim,Clothing,Central,2022-07-24,5,83.4,0.0,417.01,140,277.01,Bank Transfer,Cancelled
ORD04363,CUST0378,PROD063,Car Phone Mount,Automotive,South,2023-06-17,4,25.85,0.0,103.42,36,67.42,Credit Card,Cancelled
ORD04364,CUST0313,PROD032,Resistance Bands Set,Sports,North,2023-06-19,5,27.51,0.0,137.57,50,87.57,PayPal,Delivered
ORD04365,CUST0043,PROD014,Wool Winter Coat,Clothing,North,2022-05-03,1,174.31,5.0,165.59,75,90.59,Debit Card,Delivered
ORD04366,CUST0434,PROD015,Sport T-Shirt,Clothing,North,2024-03-08,1,32.87,10.0,29.58,12,17.58,Bank Transfer,Cancelled
ORD04367,CUST0124,PROD005,"4K Monitor 27""",Electronics,Central,2024-03-19,3,447.18,5.0,1274.47,660,614.47,Credit Card,Shipped
ORD04368,CUST0390,PROD030,Garden Hose 50ft,Home & Garden,South,2022-01-22,4,67.1,5.0,254.97,112,142.97,Bank Transfer,Delivered
ORD04369,CUST0083,PROD046,Finance for Managers,Books,North,2023-05-01,4,46.82,15.0,159.19,52,107.19,Cash,Delivered
ORD04370,CUST0088,PROD051,Premium Coffee Beans 1kg,Food & Beverage,East,2024-09-16,4,32.99,15.0,112.16,40,72.16,Credit Card,Shipped
ORD04371,CUST0033,PROD015,Sport T-Shirt,Clothing,Central,2023-01-15,1,34.99,0.0,34.99,12,22.99,PayPal,Delivered
ORD04372,CUST0220,PROD043,Data Science Handbook,Books,Central,2024-11-23,4,65.79,15.0,223.69,72,151.69,PayPal,Delivered
ORD04373,CUST0113,PROD068,Car Air Freshener x5,Automotive,Central,2024-03-09,5,14.17,0.0,70.84,25,45.84,Debit Card,Delivered
ORD04374,CUST0430,PROD049,Entrepreneurship Now,Books,North,2023-09-02,3,38.13,0.0,114.39,27,87.39,Cash,Delivered
ORD04375,CUST0285,PROD038,Foam Roller,Sports,West,2023-09-04,1,35.62,0.0,35.62,12,23.62,Bank Transfer,Delivered
ORD04376,CUST0207,PROD035,Running Shoes Pro,Sports,Central,2023-04-18,5,133.69,5.0,635.02,275,360.02,PayPal,Processing
ORD04377,CUST0248,PROD031,Yoga Mat Premium,Sports,Central,2022-03-09,5,46.97,20.0,187.9,90,97.9,Bank Transfer,Shipped
ORD04378,CUST0025,PROD052,Organic Green Tea 100g,Food & Beverage,South,2023-04-15,3,16.67,20.0,40.01,15,25.01,Credit Card,Shipped
ORD04379,CUST0343,PROD067,Steering Wheel Cover,Automotive,West,2024-07-11,1,26.82,0.0,26.82,11,15.82,PayPal,Delivered
ORD04380,CUST0369,PROD050,Digital Marketing,Books,East,2022-07-24,2,39.18,10.0,70.52,22,48.52,Debit Card,Delivered
ORD04381,CUST0093,PROD039,Pull-Up Bar,Sports,South,2024-08-09,1,54.59,0.0,54.59,22,32.59,Credit Card,Returned
ORD04382,CUST0380,PROD060,Collagen Powder 300g,Food & Beverage,East,2023-05-21,1,45.89,15.0,39.0,16,23.0,Bank Transfer,Shipped
ORD04383,CUST0422,PROD014,Wool Winter Coat,Clothing,North,2023-11-30,2,185.28,0.0,370.56,150,220.56,Debit Card,Delivered
ORD04384,CUST0316,PROD027,LED Desk Lamp,Home & Garden,Central,2024-05-17,5,47.11,20.0,188.46,90,98.46,Credit Card,Delivered
ORD04385,CUST0480,PROD029,Throw Blanket Soft,Home & Garden,North,2024-11-10,4,53.54,0.0,214.14,80,134.14,Cash,Delivered
ORD04386,CUST0470,PROD015,Sport T-Shirt,Clothing,Central,2023-04-20,2,36.91,0.0,73.82,24,49.82,Cash,Delivered
ORD04387,CUST0431,PROD037,Jump Rope Speed,Sports,South,2024-10-28,3,17.83,20.0,42.79,21,21.79,Cash,Shipped
ORD04388,CUST0129,PROD029,Throw Blanket Soft,Home & Garden,Central,2022-01-09,4,53.48,0.0,213.93,80,133.93,PayPal,Cancelled
ORD04389,CUST0377,PROD015,Sport T-Shirt,Clothing,North,2024-09-10,3,33.87,0.0,101.6,36,65.6,Bank Transfer,Delivered
ORD04390,CUST0028,PROD008,Webcam HD 1080p,Electronics,South,2023-12-08,1,62.46,0.0,62.46,25,37.46,Credit Card,Delivered
ORD04391,CUST0368,PROD055,Olive Oil Extra Virgin,Food & Beverage,West,2022-07-01,2,30.3,0.0,60.6,18,42.6,Debit Card,Delivered
ORD04392,CUST0206,PROD057,Granola Bars x12,Food & Beverage,East,2023-11-08,3,22.06,15.0,56.25,21,35.25,Cash,Shipped
ORD04393,CUST0370,PROD026,Plant Pot Set x3,Home & Garden,North,2022-01-25,2,37.74,20.0,60.39,28,32.39,Cash,Delivered
ORD04394,CUST0234,PROD005,"4K Monitor 27""",Electronics,North,2024-10-06,4,412.33,5.0,1566.85,880,686.85,Credit Card,Delivered
ORD04395,CUST0478,PROD043,Data Science Handbook,Books,South,2023-12-09,4,65.0,0.0,260.02,72,188.02,Cash,Delivered
ORD04396,CUST0344,PROD047,Machine Learning A-Z,Books,North,2022-09-23,3,77.91,15.0,198.66,60,138.66,Bank Transfer,Delivered
ORD04397,CUST0074,PROD022,Air Purifier Pro,Home & Garden,North,2022-07-10,4,236.72,20.0,757.5,440,317.5,Debit Card,Processing
ORD04398,CUST0356,PROD021,Robot Vacuum Cleaner,Home & Garden,South,2023-10-19,2,283.4,5.0,538.45,280,258.45,Cash,Delivered
ORD04399,CUST0378,PROD054,Mixed Nuts 500g,Food & Beverage,South,2024-07-17,4,23.8,20.0,76.15,32,44.15,Bank Transfer,Cancelled
ORD04400,CUST0286,PROD060,Collagen Powder 300g,Food & Beverage,North,2022-01-20,4,43.02,0.0,172.07,64,108.07,PayPal,Cancelled
ORD04401,CUST0410,PROD042,Python Programming,Books,South,2024-07-20,2,58.77,15.0,99.91,30,69.91,Bank Transfer,Processing
ORD04402,CUST0223,PROD015,Sport T-Shirt,Clothing,South,2022-04-02,2,33.08,0.0,66.16,24,42.16,Cash,Processing
ORD04403,CUST0023,PROD063,Car Phone Mount,Automotive,Central,2024-07-13,3,27.06,5.0,77.13,27,50.13,PayPal,Returned
ORD04404,CUST0480,PROD001,Laptop Pro 15,Electronics,North,2023-11-28,1,1267.08,0.0,1267.08,750,517.08,Cash,Delivered
ORD04405,CUST0194,PROD042,Python Programming,Books,Central,2024-12-28,1,55.95,15.0,47.56,15,32.56,Bank Transfer,Shipped
ORD04406,CUST0308,PROD061,Car Dash Cam 4K,Automotive,West,2023-03-21,1,99.82,0.0,99.82,42,57.82,Bank Transfer,Delivered
ORD04407,CUST0446,PROD055,Olive Oil Extra Virgin,Food & Beverage,South,2023-11-30,3,26.11,0.0,78.32,27,51.32,Bank Transfer,Delivered
ORD04408,CUST0199,PROD011,Classic White Shirt,Clothing,East,2024-01-08,5,51.14,0.0,255.69,75,180.69,Bank Transfer,Delivered
ORD04409,CUST0411,PROD019,Running Shorts,Clothing,Central,2022-08-29,1,38.7,5.0,36.77,15,21.77,Cash,Delivered
ORD04410,CUST0205,PROD002,Wireless Headphones,Electronics,Central,2023-09-21,4,193.51,15.0,657.93,320,337.93,PayPal,Delivered
ORD04411,CUST0356,PROD018,Polo Shirt Premium,Clothing,South,2024-08-02,2,65.15,20.0,104.24,44,60.24,Bank Transfer,Delivered
ORD04412,CUST0378,PROD030,Garden Hose 50ft,Home & Garden,South,2024-03-04,5,61.23,10.0,275.54,140,135.54,PayPal,Delivered
ORD04413,CUST0274,PROD025,Blender Pro 1000W,Home & Garden,Central,2022-02-20,2,90.42,10.0,162.76,70,92.76,Cash,Delivered
ORD04414,CUST0110,PROD059,Energy Drink Pack x24,Food & Beverage,West,2024-02-18,5,37.51,15.0,159.41,60,99.41,Bank Transfer,Delivered
ORD04415,CUST0264,PROD035,Running Shoes Pro,Sports,East,2024-06-07,4,134.77,15.0,458.21,220,238.21,Cash,Delivered
ORD04416,CUST0134,PROD008,Webcam HD 1080p,Electronics,Central,2024-04-15,1,65.12,0.0,65.12,25,40.12,Bank Transfer,Processing
ORD04417,CUST0295,PROD025,Blender Pro 1000W,Home & Garden,North,2024-09-02,1,91.22,20.0,72.98,35,37.98,Bank Transfer,Cancelled
ORD04418,CUST0121,PROD024,Electric Kettle 1.7L,Home & Garden,West,2024-07-23,4,49.94,5.0,189.78,72,117.78,Credit Card,Processing
ORD04419,CUST0455,PROD023,Coffee Maker Deluxe,Home & Garden,North,2023-02-25,5,130.68,20.0,522.71,260,262.71,Bank Transfer,Delivered
ORD04420,CUST0443,PROD039,Pull-Up Bar,Sports,Central,2023-04-02,4,54.65,0.0,218.61,88,130.61,Bank Transfer,Delivered
ORD04421,CUST0208,PROD049,Entrepreneurship Now,Books,West,2022-06-24,1,39.21,20.0,31.37,9,22.37,Debit Card,Returned
ORD04422,CUST0178,PROD003,Smart Watch Ultra,Electronics,East,2022-09-10,2,352.76,5.0,670.25,280,390.25,Debit Card,Delivered
ORD04423,CUST0316,PROD054,Mixed Nuts 500g,Food & Beverage,Central,2022-03-08,4,24.19,15.0,82.25,32,50.25,Debit Card,Delivered
ORD04424,CUST0306,PROD061,Car Dash Cam 4K,Automotive,Central,2022-12-02,2,92.91,20.0,148.66,84,64.66,Debit Card,Delivered
ORD04425,CUST0101,PROD065,Jump Starter Pack,Automotive,South,2022-10-21,2,91.08,0.0,182.16,76,106.16,PayPal,Delivered
ORD04426,CUST0430,PROD012,Denim Jeans Slim,Clothing,North,2022-02-16,4,83.97,0.0,335.87,112,223.87,Bank Transfer,Delivered
ORD04427,CUST0149,PROD068,Car Air Freshener x5,Automotive,Central,2023-06-14,2,15.54,0.0,31.08,10,21.08,Bank Transfer,Shipped
ORD04428,CUST0475,PROD045,Leadership Principles,Books,East,2022-09-25,2,30.98,10.0,55.77,16,39.77,Bank Transfer,Delivered
ORD04429,CUST0140,PROD016,Leather Belt,Clothing,North,2022-10-15,5,43.25,0.0,216.25,90,126.25,Cash,Delivered
ORD04430,CUST0275,PROD070,Car Wax Premium,Automotive,West,2024-09-14,1,25.38,5.0,24.12,10,14.12,PayPal,Delivered
ORD04431,CUST0353,PROD004,Bluetooth Speaker,Electronics,West,2023-11-20,3,89.56,20.0,214.95,105,109.95,PayPal,Delivered
ORD04432,CUST0014,PROD023,Coffee Maker Deluxe,Home & Garden,North,2022-08-27,5,132.4,20.0,529.6,260,269.6,Cash,Processing
ORD04433,CUST0235,PROD003,Smart Watch Ultra,Electronics,North,2023-06-09,2,339.38,0.0,678.75,280,398.75,Debit Card,Delivered
ORD04434,CUST0268,PROD030,Garden Hose 50ft,Home & Garden,West,2022-01-14,3,61.72,5.0,175.9,84,91.9,Bank Transfer,Processing
ORD04435,CUST0012,PROD003,Smart Watch Ultra,Electronics,Central,2023-09-12,2,339.59,20.0,543.34,280,263.34,Credit Card,Delivered
ORD04436,CUST0457,PROD044,Marketing Strategy,Books,Central,2024-05-18,5,38.23,5.0,181.58,50,131.58,Cash,Delivered
ORD04437,CUST0216,PROD046,Finance for Managers,Books,East,2023-01-05,1,45.4,10.0,40.86,13,27.86,Debit Card,Delivered
ORD04438,CUST0490,PROD068,Car Air Freshener x5,Automotive,South,2023-05-26,1,16.25,0.0,16.25,5,11.25,Credit Card,Shipped
ORD04439,CUST0341,PROD005,"4K Monitor 27""",Electronics,North,2023-10-30,5,441.12,5.0,2095.3,1100,995.3,Debit Card,Returned
ORD04440,CUST0315,PROD065,Jump Starter Pack,Automotive,South,2022-09-27,5,94.54,10.0,425.42,190,235.42,Cash,Processing
ORD04441,CUST0379,PROD051,Premium Coffee Beans 1kg,Food & Beverage,West,2022-11-23,5,31.98,20.0,127.92,50,77.92,Credit Card,Delivered
ORD04442,CUST0255,PROD037,Jump Rope Speed,Sports,West,2022-11-19,3,19.26,20.0,46.21,21,25.21,Bank Transfer,Delivered
ORD04443,CUST0421,PROD004,Bluetooth Speaker,Electronics,West,2022-08-20,4,96.4,10.0,347.04,140,207.04,Bank Transfer,Delivered
ORD04444,CUST0045,PROD010,External SSD 1TB,Electronics,South,2022-08-24,4,134.35,0.0,537.39,260,277.39,Debit Card,Delivered
ORD04445,CUST0063,PROD058,Almond Milk 1L,Food & Beverage,North,2024-11-03,1,7.95,0.0,7.95,2,5.95,PayPal,Delivered
ORD04446,CUST0218,PROD056,Dark Chocolate Bar 72%,Food & Beverage,North,2022-03-26,2,12.06,0.0,24.13,8,16.13,PayPal,Shipped
ORD04447,CUST0041,PROD058,Almond Milk 1L,Food & Beverage,North,2022-11-04,1,7.44,0.0,7.44,2,5.44,Credit Card,Delivered
ORD04448,CUST0146,PROD048,SQL Mastery,Books,West,2024-09-28,3,40.3,0.0,120.9,33,87.9,Credit Card,Delivered
ORD04449,CUST0324,PROD045,Leadership Principles,Books,West,2024-12-21,4,32.76,15.0,111.4,32,79.4,Credit Card,Delivered
ORD04450,CUST0396,PROD037,Jump Rope Speed,Sports,Central,2023-07-06,4,18.68,20.0,59.77,28,31.77,Bank Transfer,Delivered
ORD04451,CUST0137,PROD031,Yoga Mat Premium,Sports,West,2022-02-06,1,43.7,5.0,41.51,18,23.51,Cash,Delivered
ORD04452,CUST0260,PROD037,Jump Rope Speed,Sports,West,2023-07-19,2,20.24,0.0,40.47,14,26.47,Bank Transfer,Delivered
ORD04453,CUST0053,PROD042,Python Programming,Books,North,2024-12-30,3,52.72,10.0,142.33,45,97.33,Debit Card,Delivered
ORD04454,CUST0315,PROD020,Knit Sweater,Clothing,South,2024-02-02,5,81.79,0.0,408.93,150,258.93,Debit Card,Shipped
ORD04455,CUST0329,PROD039,Pull-Up Bar,Sports,Central,2023-03-19,4,55.38,15.0,188.31,88,100.31,Credit Card,Delivered
ORD04456,CUST0231,PROD031,Yoga Mat Premium,Sports,East,2022-06-30,3,43.52,10.0,117.5,54,63.5,Debit Card,Delivered
ORD04457,CUST0416,PROD048,SQL Mastery,Books,Central,2024-04-01,4,38.43,15.0,130.68,44,86.68,Cash,Delivered
ORD04458,CUST0252,PROD043,Data Science Handbook,Books,Central,2022-07-24,5,66.75,0.0,333.73,90,243.73,Credit Card,Delivered
ORD04459,CUST0165,PROD009,USB-C Hub 7-in-1,Electronics,East,2022-08-07,5,58.2,10.0,261.9,100,161.9,Bank Transfer,Shipped
ORD04460,CUST0155,PROD063,Car Phone Mount,Automotive,North,2022-02-26,5,23.15,0.0,115.73,45,70.73,Cash,Delivered
ORD04461,CUST0381,PROD007,Mechanical Keyboard,Electronics,North,2022-09-02,5,120.09,15.0,510.39,260,250.39,PayPal,Delivered
ORD04462,CUST0471,PROD008,Webcam HD 1080p,Electronics,Central,2023-04-10,2,75.48,5.0,143.41,50,93.41,Credit Card,Processing
ORD04463,CUST0386,PROD059,Energy Drink Pack x24,Food & Beverage,South,2023-02-09,4,35.6,10.0,128.15,48,80.15,Debit Card,Delivered
ORD04464,CUST0387,PROD052,Organic Green Tea 100g,Food & Beverage,Central,2022-07-31,3,18.13,15.0,46.23,15,31.23,PayPal,Cancelled
ORD04465,CUST0294,PROD011,Classic White Shirt,Clothing,South,2022-09-13,1,48.31,0.0,48.31,15,33.31,Cash,Shipped
ORD04466,CUST0183,PROD017,Formal Trousers,Clothing,North,2022-06-20,3,90.81,0.0,272.42,105,167.42,Bank Transfer,Delivered
